data length,1000
frequency,0.5
amp,1.25
offset,0
phase,0
,
,
,
,
,
,
,
xpos,value0
1,0.100729956
2,0.100184883
3,0.097955956
4,0.094366105
5,0.094562189
6,0.094383874
7,0.095049802
8,0.094475684
9,0.097454117
10,0.097287729
11,0.097856453
12,0.097540471
13,0.095905108
14,0.095245764
15,0.09833399
16,0.097425755
17,0.099854929
18,0.101326232
19,0.104658732
20,0.109154853
21,0.112088081
22,0.114007926
23,0.114565935
24,0.114342603
25,0.114445674
26,0.111907399
27,0.110063006
28,0.10956161
29,0.109826488
30,0.105924607
31,0.106422002
32,0.105663263
33,0.105929901
34,0.107957109
35,0.11327652
36,0.12258912
37,0.1376499
38,0.153699786
39,0.175882143
40,0.19251501
41,0.204680452
42,0.215674395
43,0.227486648
44,0.238544919
45,0.250951924
46,0.257274282
47,0.259637655
48,0.251339423
49,0.236626495
50,0.22340588
51,0.215611278
52,0.214676418
53,0.219442301
54,0.225283384
55,0.233798113
56,0.234574418
57,0.233977272
58,0.234911584
59,0.229429819
60,0.222681591
61,0.212257012
62,0.195940975
63,0.184916288
64,0.175734438
65,0.16762146
66,0.160352273
67,0.1488825
68,0.133397174
69,0.121390386
70,0.109211035
71,0.092298425
72,0.0746203
73,0.058076872
74,0.040951928
75,0.027212014
76,0.015243237
77,0.006550158
78,0.002796779
79,-0.002874996
80,-0.006288497
81,-0.008819595
82,-0.008921264
83,-0.007661866
84,-0.009311762
85,-0.009617879
86,-0.007823544
87,-0.007704947
88,-0.00500124
89,-0.002110137
90,0.000311885
91,0.006623034
92,0.00920552
93,0.012460737
94,0.014955009
95,0.021191427
96,0.025298805
97,0.03004604
98,0.036831586
99,0.042436553
100,0.047763474
101,0.053537904
102,0.059041293
103,0.06549999
104,0.071559727
105,0.077436369
106,0.082131873
107,0.086657873
108,0.090673339
109,0.097110717
110,0.099430366
111,0.101963158
112,0.105735164
113,0.106978276
114,0.106785209
115,0.108903474
116,0.107871605
117,0.106921337
118,0.105057055
119,0.105230197
120,0.100311541
121,0.096017761
122,0.096098107
123,0.094227329
124,0.091853701
125,0.090147507
126,0.088405548
127,0.089048995
128,0.087261836
129,0.085848723
130,0.084118881
131,0.084998982
132,0.082899992
133,0.08158292
134,0.080237937
135,0.081847103
136,0.080592047
137,0.077642888
138,0.076584146
139,0.076259395
140,0.075593968
141,0.075603098
142,0.075099716
143,0.077485618
144,0.076555896
145,0.075908455
146,0.075251208
147,0.075213911
148,0.077200385
149,0.077086899
150,0.07677025
151,0.077390931
152,0.07717706
153,0.077031676
154,0.074375554
155,0.074999434
156,0.074679219
157,0.07454723
158,0.073681114
159,0.076140278
160,0.07594131
161,0.076152778
162,0.075944047
163,0.076137867
164,0.078463334
165,0.079066888
166,0.08116045
167,0.081570377
168,0.081480709
169,0.078959281
170,0.078428639
171,0.078115028
172,0.078029091
173,0.078136607
174,0.078021716
175,0.078137352
176,0.080468704
177,0.080950974
178,0.08089689
179,0.080937185
180,0.081310869
181,0.084129681
182,0.083674152
183,0.085966157
184,0.085282146
185,0.083063511
186,0.085306114
187,0.083046528
188,0.082880555
189,0.083029418
190,0.083236613
191,0.083465061
192,0.083267292
193,0.086197162
194,0.086200725
195,0.086091568
196,0.085418449
197,0.087466151
198,0.087537537
199,0.087947953
200,0.087758111
201,0.087910024
202,0.087774549
203,0.088168954
204,0.087932525
205,0.088282178
206,0.086065639
207,0.086224306
208,0.088172056
209,0.088073547
210,0.08771369
211,0.090383897
212,0.09018484
213,0.090374454
214,0.090170856
215,0.090539573
216,0.090681215
217,0.093153214
218,0.090639427
219,0.093394735
220,0.091127905
221,0.088059852
222,0.080526847
223,0.068277752
224,0.044003297
225,0.007059102
226,-0.041845621
227,-0.09040088
228,-0.126713543
229,-0.144209534
230,-0.131371973
231,-0.103089131
232,-0.056380431
233,-0.021735604
234,-0.02140916
235,0.063014965
236,0.105257295
237,0.117681226
238,0.137896268
239,0.180595369
240,0.254976599
241,0.367260226
242,0.503823806
243,0.669511561
244,0.866977302
245,1.087329914
246,1.307249562
247,1.520256896
248,1.708546878
249,1.861669874
250,1.973478137
251,2.026376372
252,2.000191492
253,1.856840818
254,1.585966678
255,1.256619138
256,0.937211179
257,0.669399564
258,0.463768226
259,0.324310267
260,0.245236672
261,0.208636013
262,0.199010946
263,0.197269462
264,0.190358232
265,0.177281414
266,0.160154392
267,0.144231317
268,0.127637567
269,0.114292031
270,0.104474648
271,0.096044916
272,0.093281835
273,0.085361276
274,0.078827777
275,0.070839841
276,0.062042523
277,0.054499551
278,0.050993656
279,0.046363409
280,0.045108067
281,0.043537861
282,0.044511874
283,0.040998762
284,0.040514359
285,0.033872767
286,0.032458057
287,0.027818855
288,0.022621758
289,0.018386669
290,0.011854138
291,0.00705364
292,0.002699756
293,-0.005533672
294,-0.010225703
295,-0.014577145
296,-0.017042806
297,-0.021029264
298,-0.023662387
299,-0.029295715
300,-0.02991524
301,-0.031771457
302,-0.031286207
303,-0.035772376
304,-0.033988337
305,-0.036699538
306,-0.032903832
307,-0.040300009
308,-0.032936717
309,-0.044164156
310,-0.021351743
311,-0.155545211
312,-0.392708122
313,0.144337518
314,0.31808528
315,0.177519269
316,0.086353105
317,0.024210539
318,-0.002241452
319,-0.019192195
320,-0.027336479
321,-0.032010132
322,-0.032707948
323,-0.034313375
324,-0.034993148
325,-0.036009214
326,-0.035634421
327,-0.03590014
328,-0.035697934
329,-0.035863332
330,-0.035688501
331,-0.035423847
332,-0.035151304
333,-0.034908822
334,-0.034531056
335,-0.034041617
336,-0.036957044
